"geographicAreaM49","measuredElementSuaFbs","measuredItemFbsSua","timePointYears","Value","flagObservationStatus"
"426","5610","01253.01","2011",1700,"E"
"426","5610","01253.01","2012",2000,"E"
"426","5610","01253.01","2013",2000,"E"
"426","5141","01253.01","2010",1700,"E"
"426","5141","01253.01","2011",1700,"E"
"426","5141","01253.01","2012",2000,"E"
"426","5141","01253.01","2013",2000,"E"
"426","261","01253.01","2010",482.46,"T"
"426","261","01253.01","2011",482.46,"T"
"426","261","01253.01","2012",567.6,"T"
"426","261","01253.01","2013",567.6,"T"
"426","271","01253.01","2010",29.24,"T"
"426","271","01253.01","2011",29.24,"T"
"426","271","01253.01","2012",34.4,"T"
"426","271","01253.01","2013",34.4,"T"
"426","281","01253.01","2010",2.924,"T"
"426","281","01253.01","2011",2.924,"T"
"426","281","01253.01","2012",3.44,"T"
"426","281","01253.01","2013",3.44,"T"
"426","664","01253.01","2010",0.662145,"T"
"426","664","01253.01","2011",0.656307,"T"
"426","664","01253.01","2012",0.764404,"T"
"426","664","01253.01","2013",0.756171,"T"
"426","674","01253.01","2010",0.04013,"T"
"426","674","01253.01","2011",0.039776,"T"
"426","674","01253.01","2012",0.046328,"T"
"426","674","01253.01","2013",0.045829,"T"
"426","684","01253.01","2010",0.004013,"T"
"426","684","01253.01","2011",0.003978,"T"
"426","684","01253.01","2012",0.004633,"T"
"426","684","01253.01","2013",0.004583,"T"
"426","665","01253.01","2010",2.333141,"T"
"426","665","01253.01","2011",2.312569,"T"
"426","665","01253.01","2012",2.69346,"T"
"426","665","01253.01","2013",2.66445,"T"
"426","5610","01990.01","2010",1000,"E"
"426","5610","01990.01","2011",1000,"E"
"426","5610","01990.01","2012",1000,"E"
"426","5610","01990.01","2013",0,"T"
"426","5141","01990.01","2010",1000,"E"
"426","5141","01990.01","2011",1000,"E"
"426","5141","01990.01","2012",1000,"E"
"426","5141","01990.01","2013",0,"E"
"426","261","01990.01","2010",70,"T"
"426","261","01990.01","2011",70,"T"
"426","261","01990.01","2012",70,"T"
"426","261","01990.01","2013",0,"T"
"426","271","01990.01","2010",1,"T"
"426","271","01990.01","2011",1,"T"
"426","271","01990.01","2012",1,"T"
"426","271","01990.01","2013",0,"T"
"426","281","01990.01","2010",0,"T"
"426","281","01990.01","2011",0,"T"
"426","281","01990.01","2012",0,"T"
"426","281","01990.01","2013",0,"T"
"426","664","01990.01","2010",0.09607,"T"
"426","664","01990.01","2011",0.095223,"T"
"426","664","01990.01","2012",0.094271,"T"
"426","664","01990.01","2013",0,"T"
"426","674","01990.01","2010",0.001372,"T"
"426","674","01990.01","2011",0.00136,"T"
"426","674","01990.01","2012",0.001347,"T"
"426","674","01990.01","2013",0,"T"
"426","684","01990.01","2010",0,"T"
"426","684","01990.01","2011",0,"T"
"426","684","01990.01","2012",0,"T"
"426","684","01990.01","2013",0,"T"
"426","665","01990.01","2010",1.372436,"T"
"426","665","01990.01","2011",1.360335,"T"
"426","665","01990.01","2012",1.34673,"T"
"426","665","01990.01","2013",0,"T"
"426","5510","01290.90","2010",30541.030378,"I"
"426","5510","01290.90","2011",31135.292251,"I"
"426","5510","01290.90","2012",29000,"E"
"426","5510","01290.90","2013",31546.540129,"I"
"426","5610","01290.90","2010",1000,"E"
"426","5610","01290.90","2011",1000,"E"
"426","5610","01290.90","2012",1200,"E"
"426","5610","01290.90","2013",730,"T"
"426","5910","01290.90","2010",0,"E"
"426","5910","01290.90","2011",0,"E"
"426","5910","01290.90","2012",0,"E"
"426","5910","01290.90","2013",0,"E"
"426","5016","01290.90","2010",2557.780753,"I"
"426","5016","01290.90","2011",2607.549591,"I"
"426","5016","01290.90","2012",2428.721,"I"
"426","5016","01290.90","2013",2641.991189,"I"
"426","5023","01290.90","2010",623.897753,"E"
"426","5023","01290.90","2011",635.652396,"E"
"426","5023","01290.90","2012",597.371457,"E"
"426","5023","01290.90","2013",638.446705,"E"
"426","5141","01290.90","2010",28359.351872,"E"
"426","5141","01290.90","2011",28892.090264,"E"
"426","5141","01290.90","2012",27173.907543,"E"
"426","5141","01290.90","2013",28996.102235,"E"
"426","261","01290.90","2010",7393.283033,"T"
"426","261","01290.90","2011",7532.167932,"T"
"426","261","01290.90","2012",7084.237696,"T"
"426","261","01290.90","2013",7559.283853,"T"
"426","271","01290.90","2010",649.712751,"T"
"426","271","01290.90","2011",661.917788,"T"
"426","271","01290.90","2012",622.554222,"T"
"426","271","01290.90","2013",664.300702,"T"
"426","281","01290.90","2010",89.615552,"T"
"426","281","01290.90","2011",91.299005,"T"
"426","281","01290.90","2012",85.869548,"T"
"426","281","01290.90","2013",91.627683,"T"
"426","664","01290.90","2010",10.146805,"T"
"426","664","01290.90","2011",10.246268,"T"
"426","664","01290.90","2012",9.540555,"T"
"426","664","01290.90","2013",10.070667,"T"
"426","674","01290.90","2010",0.891689,"T"
"426","674","01290.90","2011",0.90043,"T"
"426","674","01290.90","2012",0.838412,"T"
"426","674","01290.90","2013",0.884998,"T"
"426","684","01290.90","2010",0.122992,"T"
"426","684","01290.90","2011",0.124197,"T"
"426","684","01290.90","2012",0.115643,"T"
"426","684","01290.90","2013",0.122069,"T"
"426","665","01290.90","2010",38.921385,"T"
"426","665","01290.90","2011",39.302909,"T"
"426","665","01290.90","2012",36.595914,"T"
"426","665","01290.90","2013",38.629332,"T"
"426","5113","F0472","2010",798.24,"E"
"426","5113","F0472","2011",760.31435,"E"
"426","5113","F0472","2012",409.821404,"E"
"426","5113","F0472","2013",0,"E"
"426","5510","F0472","2010",499.12,"I"
"426","5510","F0472","2011",508.52,"I"
"426","5510","F0472","2012",477.9,"I"
"426","5510","F0472","2013",510.76,"I"
"426","5610","F0472","2010",0,"E"
"426","5610","F0472","2011",0,"E"
"426","5610","F0472","2012",0,"E"
"426","5610","F0472","2013",1147,"T"
"426","5071","F0472","2010",-37.92565,"E"
"426","5071","F0472","2011",-350.492946,"E"
"426","5071","F0472","2012",-409.821404,"E"
"426","5071","F0472","2013",323.4,"E"
"426","5910","F0472","2010",100,"E"
"426","5910","F0472","2011",100,"E"
"426","5910","F0472","2012",100,"E"
"426","5910","F0472","2013",10,"T"
"426","5141","F0472","2010",437.04565,"E"
"426","5141","F0472","2011",759.012946,"I"
"426","5141","F0472","2012",787.721404,"I"
"426","5141","F0472","2013",1324.36,"E"
"426","261","F0472","2010",124.55801,"T"
"426","261","F0472","2011",216.31869,"T"
"426","261","F0472","2012",224.5006,"T"
"426","261","F0472","2013",377.4426,"T"
"426","271","F0472","2010",5.397514,"T"
"426","271","F0472","2011",9.37381,"T"
"426","271","F0472","2012",9.728359,"T"
"426","271","F0472","2013",16.355846,"T"
"426","281","F0472","2010",1.24558,"T"
"426","281","F0472","2011",2.163187,"T"
"426","281","F0472","2012",2.245006,"T"
"426","281","F0472","2013",3.774426,"T"
"426","664","F0472","2010",0.170948,"T"
"426","664","F0472","2011",0.294266,"T"
"426","664","F0472","2012",0.302342,"T"
"426","664","F0472","2013",0.502838,"T"
"426","674","F0472","2010",0.007408,"T"
"426","674","F0472","2011",0.012752,"T"
"426","674","F0472","2012",0.013101,"T"
"426","674","F0472","2013",0.02179,"T"
"426","684","F0472","2010",0.001709,"T"
"426","684","F0472","2011",0.002943,"T"
"426","684","F0472","2012",0.003023,"T"
"426","684","F0472","2013",0.005028,"T"
"426","665","F0472","2010",0.599817,"T"
"426","665","F0472","2011",1.032512,"T"
"426","665","F0472","2012",1.060848,"T"
"426","665","F0472","2013",1.764345,"T"
"426","5610","01312","2010",3000,"E"
"426","5610","01312","2011",3000,"E"
"426","5610","01312","2012",3000,"E"
"426","5610","01312","2013",401,"T"
"426","5141","01312","2010",3000,"E"
"426","5141","01312","2011",3000,"E"
"426","5141","01312","2012",3000,"E"
"426","5141","01312","2013",401,"E"
"426","261","01312","2010",1977.6,"T"
"426","261","01312","2011",1977.6,"T"
"426","261","01312","2012",1977.6,"T"
"426","261","01312","2013",264.3392,"T"
"426","271","01312","2010",24.96,"T"
"426","271","01312","2011",24.96,"T"
"426","271","01312","2012",24.96,"T"
"426","271","01312","2013",3.33632,"T"
"426","281","01312","2010",3.84,"T"
"426","281","01312","2011",3.84,"T"
"426","281","01312","2012",3.84,"T"
"426","281","01312","2013",0.51328,"T"
"426","664","01312","2010",2.714129,"T"
"426","664","01312","2011",2.690198,"T"
"426","664","01312","2012",2.663293,"T"
"426","664","01312","2013",0.352159,"T"
"426","674","01312","2010",0.034256,"T"
"426","674","01312","2011",0.033954,"T"
"426","674","01312","2012",0.033614,"T"
"426","674","01312","2013",0.004445,"T"
"426","684","01312","2010",0.00527,"T"
"426","684","01312","2011",0.005224,"T"
"426","684","01312","2012",0.005171,"T"
"426","684","01312","2013",0.000684,"T"
"426","665","01312","2010",4.117307,"T"
"426","665","01312","2011",4.081004,"T"
"426","665","01312","2012",4.04019,"T"
"426","665","01312","2013",0.534222,"T"
"426","5610","01323","2010",3100,"E"
"426","5610","01323","2011",3100,"E"
"426","5610","01323","2012",3500,"E"
"426","5610","01323","2013",2509,"T"
"426","5141","01323","2010",3100,"E"
"426","5141","01323","2011",3100,"E"
"426","5141","01323","2012",3500,"E"
"426","5141","01323","2013",2509,"E"
"426","261","01323","2010",1049.04,"T"
"426","261","01323","2011",1049.04,"T"
"426","261","01323","2012",1184.4,"T"
"426","261","01323","2013",849.0456,"T"
"426","271","01323","2010",20.088,"T"
"426","271","01323","2011",20.088,"T"
"426","271","01323","2012",22.68,"T"
"426","271","01323","2013",16.25832,"T"
"426","281","01323","2010",2.232,"T"
"426","281","01323","2011",2.232,"T"
"426","281","01323","2012",2.52,"T"
"426","281","01323","2013",1.80648,"T"
"426","664","01323","2010",1.43974,"T"
"426","664","01323","2011",1.427045,"T"
"426","664","01323","2012",1.595067,"T"
"426","664","01323","2013",1.13112,"T"
"426","674","01323","2010",0.027569,"T"
"426","674","01323","2011",0.027326,"T"
"426","674","01323","2012",0.030544,"T"
"426","674","01323","2013",0.02166,"T"
"426","684","01323","2010",0.003063,"T"
"426","684","01323","2011",0.003036,"T"
"426","684","01323","2012",0.003394,"T"
"426","684","01323","2013",0.002407,"T"
"426","665","01323","2010",4.25455,"T"
"426","665","01323","2011",4.217037,"T"
"426","665","01323","2012",4.713555,"T"
"426","665","01323","2013",3.342553,"T"
"426","5113","01341","2010",0,"E"
"426","5113","01341","2011",0,"E"
"426","5113","01341","2012",0,"E"
"426","5113","01341","2013",1637.120045,"E"
"426","5610","01341","2010",5800,"E"
"426","5610","01341","2011",5800,"E"
"426","5610","01341","2012",6000,"E"
"426","5610","01341","2013",2990,"T"
"426","5071","01341","2010",0,"E"
"426","5071","01341","2011",0,"E"
"426","5071","01341","2012",1637.120045,"E"
"426","5071","01341","2013",-1039.120045,"E"
"426","5141","01341","2010",5800,"E"
"426","5141","01341","2011",5800,"E"
"426","5141","01341","2012",4362.879955,"E"
"426","5141","01341","2013",4029.120045,"I"
"426","261","01341","2010",3061.24,"T"
"426","261","01341","2011",3061.24,"T"
"426","261","01341","2012",2302.72804,"T"
"426","261","01341","2013",2126.56956,"T"
"426","271","01341","2010",15.834,"T"
"426","271","01341","2011",15.834,"T"
"426","271","01341","2012",11.910662,"T"
"426","271","01341","2013",10.999498,"T"
"426","281","01341","2010",21.112,"T"
"426","281","01341","2011",21.112,"T"
"426","281","01341","2012",15.880883,"T"
"426","281","01341","2013",14.665997,"T"
"426","664","01341","2010",4.201355,"T"
"426","664","01341","2011",4.164311,"T"
"426","664","01341","2012",3.101153,"T"
"426","664","01341","2013",2.833069,"T"
"426","674","01341","2010",0.021731,"T"
"426","674","01341","2011",0.02154,"T"
"426","674","01341","2012",0.01604,"T"
"426","674","01341","2013",0.014654,"T"
"426","684","01341","2010",0.028975,"T"
"426","684","01341","2011",0.028719,"T"
"426","684","01341","2012",0.021387,"T"
"426","684","01341","2013",0.019538,"T"
"426","665","01341","2010",7.960127,"T"
"426","665","01341","2011",7.88994,"T"
"426","665","01341","2012",5.875621,"T"
"426","665","01341","2013",5.367694,"T"
"426","5113","24230.03","2010",293.433701,"E"
"426","5113","24230.03","2011",293.433701,"E"
"426","5113","24230.03","2012",293.433701,"E"
"426","5113","24230.03","2013",293.433701,"E"
"426","5610","24230.03","2010",0,"E"
"426","5610","24230.03","2011",0,"E"
"426","5610","24230.03","2012",0,"E"
"426","5610","24230.03","2013",3571,"T"
"426","5071","24230.03","2010",0,"E"
"426","5071","24230.03","2011",0,"E"
"426","5071","24230.03","2012",0,"E"
"426","5071","24230.03","2013",420.766299,"E"
"426","5141","24230.03","2010",0,"E"
"426","5141","24230.03","2011",0,"E"
"426","5141","24230.03","2012",0,"E"
"426","5141","24230.03","2013",3150.233701,"I"
"426","261","24230.03","2010",0,"T"
"426","261","24230.03","2011",0,"T"
"426","261","24230.03","2012",0,"T"
"426","261","24230.03","2013",1732.628536,"T"
"426","271","24230.03","2010",0,"T"
"426","271","24230.03","2011",0,"T"
"426","271","24230.03","2012",0,"T"
"426","271","24230.03","2013",3.150234,"T"
"426","281","24230.03","2010",0,"T"
"426","281","24230.03","2011",0,"T"
"426","281","24230.03","2012",0,"T"
"426","281","24230.03","2013",0,"T"
"426","664","24230.03","2010",0,"T"
"426","664","24230.03","2011",0,"T"
"426","664","24230.03","2012",0,"T"
"426","664","24230.03","2013",2.308251,"T"
"426","674","24230.03","2010",0,"T"
"426","674","24230.03","2011",0,"T"
"426","674","24230.03","2012",0,"T"
"426","674","24230.03","2013",0.004197,"T"
"426","684","24230.03","2010",0,"T"
"426","684","24230.03","2011",0,"T"
"426","684","24230.03","2012",0,"T"
"426","684","24230.03","2013",0,"T"
"426","665","24230.03","2010",0,"T"
"426","665","24230.03","2011",0,"T"
"426","665","24230.03","2012",0,"T"
"426","665","24230.03","2013",4.19682,"T"
"426","5610","01342.01","2010",110,"E"
"426","5610","01342.01","2011",110,"E"
"426","5610","01342.01","2012",110,"E"
"426","5610","01342.01","2013",442,"T"
"426","5141","01342.01","2010",110,"E"
"426","5141","01342.01","2011",110,"E"
"426","5141","01342.01","2012",110,"E"
"426","5141","01342.01","2013",442,"E"
"426","261","01342.01","2010",53.845,"T"
"426","261","01342.01","2011",53.845,"T"
"426","261","01342.01","2012",53.845,"T"
"426","261","01342.01","2013",216.359,"T"
"426","271","01342.01","2010",0.3916,"T"
"426","271","01342.01","2011",0.3916,"T"
"426","271","01342.01","2012",0.3916,"T"
"426","271","01342.01","2013",1.57352,"T"
"426","281","01342.01","2010",0.1958,"T"
"426","281","01342.01","2011",0.1958,"T"
"426","281","01342.01","2012",0.1958,"T"
"426","281","01342.01","2013",0.78676,"T"
"426","664","01342.01","2010",0.073899,"T"
"426","664","01342.01","2011",0.073247,"T"
"426","664","01342.01","2012",0.072515,"T"
"426","664","01342.01","2013",0.288239,"T"
"426","674","01342.01","2010",0.000537,"T"
"426","674","01342.01","2011",0.000533,"T"
"426","674","01342.01","2012",0.000527,"T"
"426","674","01342.01","2013",0.002096,"T"
"426","684","01342.01","2010",0.000269,"T"
"426","684","01342.01","2011",0.000266,"T"
"426","684","01342.01","2012",0.000264,"T"
"426","684","01342.01","2013",0.001048,"T"
"426","665","01342.01","2010",0.150968,"T"
"426","665","01342.01","2011",0.149637,"T"
"426","665","01342.01","2012",0.14814,"T"
"426","665","01342.01","2013",0.588843,"T"
"426","5610","01349.20","2010",500,"E"
"426","5610","01349.20","2011",500,"E"
"426","5610","01349.20","2012",500,"E"
"426","5610","01349.20","2013",500,"E"
"426","5141","01349.20","2010",500,"E"
"426","5141","01349.20","2011",500,"E"
"426","5141","01349.20","2012",500,"E"
"426","5141","01349.20","2013",500,"E"
"426","261","01349.20","2010",219.6,"T"
"426","261","01349.20","2011",219.6,"T"
"426","261","01349.20","2012",219.6,"T"
"426","261","01349.20","2013",219.6,"T"
"426","271","01349.20","2010",4.32,"T"
"426","271","01349.20","2011",4.32,"T"
"426","271","01349.20","2012",4.32,"T"
"426","271","01349.20","2013",4.32,"T"
"426","281","01349.20","2010",1.08,"T"
"426","281","01349.20","2011",1.08,"T"
"426","281","01349.20","2012",1.08,"T"
"426","281","01349.20","2013",1.08,"T"
"426","664","01349.20","2010",0.301387,"T"
"426","664","01349.20","2011",0.298729,"T"
"426","664","01349.20","2012",0.295742,"T"
"426","664","01349.20","2013",0.292557,"T"
"426","674","01349.20","2010",0.005929,"T"
"426","674","01349.20","2011",0.005877,"T"
"426","674","01349.20","2012",0.005818,"T"
"426","674","01349.20","2013",0.005755,"T"
"426","684","01349.20","2010",0.001482,"T"
"426","684","01349.20","2011",0.001469,"T"
"426","684","01349.20","2012",0.001454,"T"
"426","684","01349.20","2013",0.001439,"T"
"426","665","01349.20","2010",0.686218,"T"
"426","665","01349.20","2011",0.680167,"T"
"426","665","01349.20","2012",0.673365,"T"
"426","665","01349.20","2013",0.666112,"T"
"426","5610","01330","2010",60,"E"
"426","5610","01330","2011",60,"E"
"426","5610","01330","2012",60,"E"
"426","5610","01330","2013",156,"T"
"426","5141","01330","2010",60,"E"
"426","5141","01330","2011",60,"E"
"426","5141","01330","2012",60,"E"
"426","5141","01330","2013",156,"E"
"426","261","01330","2010",39.192,"T"
"426","261","01330","2011",39.192,"T"
"426","261","01330","2012",39.192,"T"
"426","261","01330","2013",101.8992,"T"
"426","271","01330","2010",0.4416,"T"
"426","271","01330","2011",0.4416,"T"
"426","271","01330","2012",0.4416,"T"
"426","271","01330","2013",1.14816,"T"
"426","281","01330","2010",0.1104,"T"
"426","281","01330","2011",0.1104,"T"
"426","281","01330","2012",0.1104,"T"
"426","281","01330","2013",0.28704,"T"
"426","664","01330","2010",0.053788,"T"
"426","664","01330","2011",0.053314,"T"
"426","664","01330","2012",0.052781,"T"
"426","664","01330","2013",0.135753,"T"
"426","674","01330","2010",0.000606,"T"
"426","674","01330","2011",0.000601,"T"
"426","674","01330","2012",0.000595,"T"
"426","674","01330","2013",0.00153,"T"
"426","684","01330","2010",0.000152,"T"
"426","684","01330","2011",0.00015,"T"
"426","684","01330","2012",0.000149,"T"
"426","684","01330","2013",0.000382,"T"
"426","665","01330","2010",0.082346,"T"
"426","665","01330","2011",0.08162,"T"
"426","665","01330","2012",0.080804,"T"
"426","665","01330","2013",0.207827,"T"
"426","5610","21411","2010",350,"E"
"426","5610","21411","2011",350,"E"
"426","5610","21411","2012",350,"E"
"426","5610","21411","2013",44,"T"
"426","5141","21411","2010",350,"E"
"426","5141","21411","2011",350,"E"
"426","5141","21411","2012",350,"E"
"426","5141","21411","2013",44,"E"
"426","261","21411","2010",1095.5,"T"
"426","261","21411","2011",1095.5,"T"
"426","261","21411","2012",1095.5,"T"
"426","261","21411","2013",137.72,"T"
"426","271","21411","2010",10.15,"T"
"426","271","21411","2011",10.15,"T"
"426","271","21411","2012",10.15,"T"
"426","271","21411","2013",1.276,"T"
"426","281","21411","2010",1.4,"T"
"426","281","21411","2011",1.4,"T"
"426","281","21411","2012",1.4,"T"
"426","281","21411","2013",0.176,"T"
"426","664","21411","2010",1.503503,"T"
"426","664","21411","2011",1.490246,"T"
"426","664","21411","2012",1.475343,"T"
"426","664","21411","2013",0.183474,"T"
"426","674","21411","2010",0.01393,"T"
"426","674","21411","2011",0.013807,"T"
"426","674","21411","2012",0.013669,"T"
"426","674","21411","2013",0.0017,"T"
"426","684","21411","2010",0.001921,"T"
"426","684","21411","2011",0.001904,"T"
"426","684","21411","2012",0.001885,"T"
"426","684","21411","2013",0.000234,"T"
"426","665","21411","2010",0.480352,"T"
"426","665","21411","2011",0.476117,"T"
"426","665","21411","2012",0.471355,"T"
"426","665","21411","2013",0.058618,"T"
"426","5113","24212.02","2010",120,"E"
"426","5113","24212.02","2011",120,"E"
"426","5113","24212.02","2012",120,"E"
"426","5113","24212.02","2013",0,"E"
"426","5610","24212.02","2010",60,"E"
"426","5610","24212.02","2011",60,"E"
"426","5610","24212.02","2012",60,"E"
"426","5610","24212.02","2013",879,"T"
"426","5071","24212.02","2010",0,"E"
"426","5071","24212.02","2011",0,"E"
"426","5071","24212.02","2012",-120,"E"
"426","5071","24212.02","2013",175.8,"E"
"426","5141","24212.02","2010",60,"E"
"426","5141","24212.02","2011",60,"E"
"426","5141","24212.02","2012",180,"E"
"426","5141","24212.02","2013",703.2,"E"
"426","261","24212.02","2010",48,"T"
"426","261","24212.02","2011",48,"T"
"426","261","24212.02","2012",144,"T"
"426","261","24212.02","2013",562.56,"T"
"426","271","24212.02","2010",0.12,"T"
"426","271","24212.02","2011",0.12,"T"
"426","271","24212.02","2012",0.36,"T"
"426","271","24212.02","2013",1.4064,"T"
"426","281","24212.02","2010",0,"T"
"426","281","24212.02","2011",0,"T"
"426","281","24212.02","2012",0,"T"
"426","281","24212.02","2013",0,"T"
"426","664","24212.02","2010",0.065877,"T"
"426","664","24212.02","2011",0.065296,"T"
"426","664","24212.02","2012",0.193929,"T"
"426","664","24212.02","2013",0.749456,"T"
"426","674","24212.02","2010",0.000165,"T"
"426","674","24212.02","2011",0.000163,"T"
"426","674","24212.02","2012",0.000485,"T"
"426","674","24212.02","2013",0.001874,"T"
"426","684","24212.02","2010",0,"T"
"426","684","24212.02","2011",0,"T"
"426","684","24212.02","2012",0,"T"
"426","684","24212.02","2013",0,"T"
"426","665","24212.02","2010",0.082346,"T"
"426","665","24212.02","2011",0.08162,"T"
"426","665","24212.02","2012",0.242411,"T"
"426","665","24212.02","2013",0.936821,"T"
"426","5610","01318","2010",1300,"E"
"426","5610","01318","2011",1300,"E"
"426","5610","01318","2012",1500,"E"
"426","5610","01318","2013",37,"T"
"426","5141","01318","2010",1300,"E"
"426","5141","01318","2011",1300,"E"
"426","5141","01318","2012",1500,"E"
"426","5141","01318","2013",37,"E"
"426","261","01318","2010",383.5,"T"
"426","261","01318","2011",383.5,"T"
"426","261","01318","2012",442.5,"T"
"426","261","01318","2013",10.915,"T"
"426","271","01318","2010",4.602,"T"
"426","271","01318","2011",4.602,"T"
"426","271","01318","2012",5.31,"T"
"426","271","01318","2013",0.13098,"T"
"426","281","01318","2010",1.534,"T"
"426","281","01318","2011",1.534,"T"
"426","281","01318","2012",1.77,"T"
"426","281","01318","2013",0.04366,"T"
"426","664","01318","2010",0.526329,"T"
"426","664","01318","2011",0.521688,"T"
"426","664","01318","2012",0.595928,"T"
"426","664","01318","2013",0.014541,"T"
"426","674","01318","2010",0.006316,"T"
"426","674","01318","2011",0.00626,"T"
"426","674","01318","2012",0.007151,"T"
"426","674","01318","2013",0.000174,"T"
"426","684","01318","2010",0.002105,"T"
"426","684","01318","2011",0.002087,"T"
"426","684","01318","2012",0.002384,"T"
"426","684","01318","2013",0.000058,"T"
"426","665","01318","2010",1.784166,"T"
"426","665","01318","2011",1.768435,"T"
"426","665","01318","2012",2.020095,"T"
"426","665","01318","2013",0.049292,"T"
"426","5510","01359.90","2010",17090.382417,"I"
"426","5510","01359.90","2011",16749.345118,"I"
"426","5510","01359.90","2012",16000,"E"
"426","5510","01359.90","2013",15530.230385,"I"
"426","5610","01359.90","2010",3800,"E"
"426","5610","01359.90","2011",3800,"E"
"426","5610","01359.90","2012",4000,"E"
"426","5610","01359.90","2013",782,"T"
"426","5016","01359.90","2010",1431.302437,"I"
"426","5016","01359.90","2011",1402.740904,"I"
"426","5016","01359.90","2012",1339.984,"I"
"426","5016","01359.90","2013",1300.641265,"I"
"426","5141","01359.90","2010",19459.07998,"E"
"426","5141","01359.90","2011",19146.604214,"E"
"426","5141","01359.90","2012",18660.016,"E"
"426","5141","01359.90","2013",15011.58912,"E"
"426","261","01359.90","2010",8351.837127,"T"
"426","261","01359.90","2011",8217.722529,"T"
"426","261","01359.90","2012",8008.878867,"T"
"426","261","01359.90","2013",6442.97405,"T"
"426","271","01359.90","2010",129.597473,"T"
"426","271","01359.90","2011",127.516384,"T"
"426","271","01359.90","2012",124.275707,"T"
"426","271","01359.90","2013",99.977184,"T"
"426","281","01359.90","2010",71.998596,"T"
"426","281","01359.90","2011",70.842436,"T"
"426","281","01359.90","2012",69.042059,"T"
"426","281","01359.90","2013",55.54288,"T"
"426","664","01359.90","2010",11.462359,"T"
"426","664","01359.90","2011",11.178852,"T"
"426","664","01359.90","2012",10.785797,"T"
"426","664","01359.90","2013",8.583491,"T"
"426","674","01359.90","2010",0.177864,"T"
"426","674","01359.90","2011",0.173465,"T"
"426","674","01359.90","2012",0.167366,"T"
"426","674","01359.90","2013",0.133192,"T"
"426","684","01359.90","2010",0.098813,"T"
"426","684","01359.90","2011",0.096369,"T"
"426","684","01359.90","2012",0.092981,"T"
"426","684","01359.90","2013",0.073996,"T"
"426","665","01359.90","2010",26.706335,"T"
"426","665","01359.90","2011",26.045787,"T"
"426","665","01359.90","2012",25.130001,"T"
"426","665","01359.90","2013",19.998814,"T"
"426","5113","21419.99","2010",0,"E"
"426","5113","21419.99","2011",0,"E"
"426","5113","21419.99","2012",0,"E"
"426","5113","21419.99","2013",0,"E"
"426","5610","21419.99","2010",0,"E"
"426","5610","21419.99","2011",0,"E"
"426","5610","21419.99","2012",0,"E"
"426","5610","21419.99","2013",170,"T"
"426","5071","21419.99","2013",34,"E"
"426","5141","21419.99","2010",0,"I"
"426","5141","21419.99","2011",0,"I"
"426","5141","21419.99","2012",0,"I"
"426","5141","21419.99","2013",136,"E"
"426","261","21419.99","2010",0,"T"
"426","261","21419.99","2011",0,"T"
"426","261","21419.99","2012",0,"T"
"426","261","21419.99","2013",316.2544,"T"
"426","271","21419.99","2010",0,"T"
"426","271","21419.99","2011",0,"T"
"426","271","21419.99","2012",0,"T"
"426","271","21419.99","2013",2.19912,"T"
"426","281","21419.99","2010",0,"T"
"426","281","21419.99","2011",0,"T"
"426","281","21419.99","2012",0,"T"
"426","281","21419.99","2013",0.83776,"T"
"426","664","21419.99","2010",0,"T"
"426","664","21419.99","2011",0,"T"
"426","664","21419.99","2012",0,"T"
"426","664","21419.99","2013",0.421322,"T"
"426","674","21419.99","2010",0,"T"
"426","674","21419.99","2011",0,"T"
"426","674","21419.99","2012",0,"T"
"426","674","21419.99","2013",0.00293,"T"
"426","684","21419.99","2010",0,"T"
"426","684","21419.99","2011",0,"T"
"426","684","21419.99","2012",0,"T"
"426","684","21419.99","2013",0.001116,"T"
"426","665","21419.99","2010",0,"T"
"426","665","21419.99","2011",0,"T"
"426","665","21419.99","2012",0,"T"
"426","665","21419.99","2013",0.181183,"T"
"426","5113","F0623","2010",0,"E"
"426","5113","F0623","2011",0,"E"
"426","5113","F0623","2012",0,"E"
"426","5113","F0623","2013",98.694207,"E"
"426","5610","F0623","2010",500,"E"
"426","5610","F0623","2011",500,"E"
"426","5610","F0623","2012",500,"E"
"426","5610","F0623","2013",95,"T"
"426","5071","F0623","2010",0,"E"
"426","5071","F0623","2011",0,"E"
"426","5071","F0623","2012",98.694207,"E"
"426","5071","F0623","2013",-86.894207,"E"
"426","5910","F0623","2010",37,"E"
"426","5910","F0623","2011",37,"E"
"426","5910","F0623","2012",18,"T"
"426","5910","F0623","2013",36,"T"
"426","5141","F0623","2010",463,"E"
"426","5141","F0623","2011",463,"E"
"426","5141","F0623","2012",383.305793,"E"
"426","5141","F0623","2013",145.894207,"I"
"426","261","F0623","2010",326.415,"T"
"426","261","F0623","2011",326.415,"T"
"426","261","F0623","2012",270.230584,"T"
"426","261","F0623","2013",102.855416,"T"
"426","271","F0623","2010",2.0835,"T"
"426","271","F0623","2011",2.0835,"T"
"426","271","F0623","2012",1.724876,"T"
"426","271","F0623","2013",0.656524,"T"
"426","281","F0623","2010",1.04175,"T"
"426","281","F0623","2011",1.04175,"T"
"426","281","F0623","2012",0.862438,"T"
"426","281","F0623","2013",0.328262,"T"
"426","664","F0623","2010",0.447984,"T"
"426","664","F0623","2011",0.444034,"T"
"426","664","F0623","2012",0.363928,"T"
